delivery_id,is_late,risk_reason
DL000169614,1,Delayed status
DL000169615,0,Normal
DL000169616,0,Normal
DL000169617,0,Normal
DL000169618,0,Normal
DL000169619,1,Normal
DL000169620,0,Normal
DL000169621,0,Delayed status
DL000169622,0,Normal
DL000169623,0,Normal
DL000169624,0,Normal
DL000169625,0,Normal
DL000169626,0,Normal
DL000169627,0,Normal
DL000169628,0,Normal
DL000169629,0,Normal
DL000169630,0,Long delivery duration
DL000169631,0,Normal
DL000169632,1,Delayed status
DL000169633,0,Long delivery duration
DL000169634,0,Normal
DL000169635,0,Delayed status
DL000169636,0,Normal
DL000169637,0,Normal
DL000169638,0,Normal
DL000169639,0,Normal
DL000169640,0,Normal
DL000169641,1,Normal
DL000169642,0,Normal
DL000169643,0,Normal
DL000169644,0,Normal
DL000169645,0,Long delivery duration
DL000169646,0,Normal
DL000169647,0,Normal
DL000169648,0,Normal
DL000169649,0,Normal
DL000169650,0,Normal
DL000169651,1,Normal
DL000169652,0,Normal
DL000169653,0,Normal
DL000169654,0,Normal
DL000169655,0,Normal
DL000169656,0,Normal
DL000169657,0,Normal
DL000169658,0,Normal
DL000169659,0,Normal
DL000169660,0,Normal
DL000169661,1,Normal
DL000169662,0,Normal
DL000169663,0,Normal
DL000169664,1,Normal
DL000169665,0,Normal
DL000169666,0,Delayed status
DL000169667,1,Long delivery duration
DL000169668,0,Normal
DL000169669,0,Long delivery distance
DL000169670,1,Delayed status
DL000169671,0,Normal
DL000169672,0,Long delivery duration
DL000169673,0,Normal
DL000169674,0,Normal
DL000169675,0,Normal
DL000169676,0,Normal
DL000169677,0,Normal
DL000169678,0,Normal
DL000169679,0,Long delivery distance
DL000169680,0,Normal
DL000169681,1,Normal
DL000169682,0,Normal
DL000169683,0,Long delivery duration
DL000169684,0,Normal
DL000169685,0,Normal
DL000169686,0,Normal
DL000169687,0,Normal
DL000169688,0,Normal
DL000169689,0,Delayed status
DL000169690,0,Normal
DL000169691,0,Delayed status
DL000169692,0,Normal
DL000169693,0,Normal
DL000169694,0,Normal
DL000169695,0,Delayed status
DL000169696,0,Normal
DL000169697,0,Normal
DL000169698,0,Normal
DL000169699,0,Delayed status
DL000169700,0,Normal
DL000169701,0,Normal
DL000169702,0,Normal
DL000169703,0,Normal
DL000169704,0,Normal
DL000169705,0,Normal
DL000169706,0,Normal
DL000169707,0,Normal
DL000169708,0,Normal
DL000169709,0,Long delivery duration
DL000169710,0,Normal
DL000169711,0,Normal
DL000169712,0,Normal
DL000169713,0,Normal
DL000169714,1,Long delivery distance
DL000169715,0,Long delivery duration
DL000169716,0,Normal
DL000169717,0,Normal
DL000169718,0,Normal
DL000169719,0,Long delivery duration
DL000169720,0,Normal
DL000169721,0,Normal
DL000169722,0,Normal
DL000169723,0,Normal
DL000169724,0,Normal
DL000169725,0,Normal
DL000169726,0,Long delivery distance
DL000169727,1,Normal
DL000169728,0,Normal
DL000169729,0,Normal
DL000169730,0,Normal
DL000169731,0,Normal
DL000169732,0,Normal
DL000169733,0,Normal
DL000169734,0,Normal
DL000169735,0,Normal
DL000169736,0,Normal
DL000169737,0,Normal
DL000169738,0,Normal
DL000169739,0,Normal
DL000169740,0,Normal
DL000169741,1,Delayed status
DL000169742,0,Normal
DL000169743,0,Normal
DL000169744,0,Normal
DL000169745,0,Normal
DL000169746,0,Normal
DL000169747,0,Normal
DL000169748,0,Normal
DL000169749,0,Delayed status
DL000169750,0,Normal
DL000169751,0,Normal
DL000169752,0,Normal
DL000169753,0,Normal
DL000169754,0,Normal
DL000169755,0,Delayed status
DL000169756,1,Long delivery duration
DL000169757,0,Normal
DL000169758,0,Normal
DL000169759,0,Normal
DL000169760,0,Normal
DL000169761,0,Normal
DL000169762,0,Normal
DL000169763,0,Normal
DL000169764,0,Normal
DL000169765,0,Normal
DL000169766,0,Normal
DL000169767,0,Normal
DL000169768,0,Normal
DL000169769,0,Normal
DL000169770,1,Delayed status
DL000169771,1,Long delivery duration
DL000169772,0,Normal
DL000169773,1,Normal
DL000169774,0,Normal
DL000169775,0,Normal
DL000169776,0,Delayed status
DL000169777,1,Delayed status
DL000169778,Yes,Delayed status
DL000169779,0,Normal
DL000169780,0,Normal
DL000169781,1,Normal
DL000169782,0,Long delivery distance
DL000169783,0,Normal
DL000169784,0,Normal
DL000169785,0,Normal
DL000169786,0,Normal
DL000169787,0,Normal
DL000169788,0,Normal
DL000169789,0,Delayed status
DL000169790,0,Normal
DL000169791,0,Normal
DL000169792,0,Normal
DL000169793,0,Normal
DL000169794,0,Normal
DL000169795,0,Normal
DL000169796,0,Normal
DL000169797,1,Delayed status
DL000169798,0,Normal
DL000169799,0,Normal
DL000169800,0,Normal
DL000169801,0,Long delivery duration
DL000169802,0,Normal
DL000169803,0,Normal
DL000169804,0,Normal
DL000169805,1,Delayed status
DL000169806,0,Normal
DL000169807,0,Normal
DL000169808,0,Normal
DL000169809,0,Normal
DL000169810,1,Normal
DL000169811,0,Normal
DL000169812,0,Normal
DL000169813,0,Normal
DL000169814,0,Normal
DL000169815,0,Normal
DL000169816,0,Normal
DL000169817,0,Normal
DL000169818,0,Normal
DL000169819,0,Normal
DL000169820,0,Normal
DL000169821,0,Normal
DL000169822,0,Long delivery duration
DL000169823,0,Normal
DL000169824,0,Normal
DL000169825,0,Normal
DL000169826,0,Normal
DL000169827,0,Normal
DL000169828,0,Normal
DL000169829,0,Delayed status
DL000169830,0,Normal
DL000169831,0,Normal
DL000169832,0,Normal
DL000169833,0,Normal
DL000169834,0,Normal
DL000169835,0,Normal
DL000169836,0,Normal
DL000169837,0,Long delivery duration
DL000169838,0,Normal
DL000169839,1,Delayed status
DL000169840,0,Normal
DL000169841,0,Normal
DL000169842,0,Normal
DL000169843,0,Long delivery duration
DL000169844,0,Normal
DL000169845,0,Long delivery duration
DL000169846,0,Normal
DL000169847,0,Normal
DL000169848,0,Normal
DL000169849,0,Long delivery duration
DL000169850,0,Normal
DL000169851,0,Normal
DL000169852,0,Normal
DL000169853,1,Normal
DL000169854,0,Normal
DL000169855,0,Normal
DL000169856,0,Normal
DL000169857,0,Normal
DL000169858,0,Normal
DL000169859,0,Normal
DL000169860,0,Normal
DL000169861,0,Normal
DL000169862,0,Normal
DL000169863,0,Normal
DL000169864,0,Long delivery duration
DL000169865,0,Delayed status
DL000169866,1,Delayed status
DL000169867,0,Normal
DL000169868,0,Normal
DL000169869,0,Normal
DL000169870,0,Normal
DL000169871,1,Normal
DL000169872,0,Normal
DL000169873,1,Normal
DL000169874,0,Normal
DL000169875,0,Normal
DL000169876,0,Delayed status
DL000169877,0,Normal
DL000169878,0,Delayed status
DL000169879,0,Normal
DL000169880,1,Normal
DL000169881,0,Normal
DL000169882,0,Normal
DL000169883,0,Normal
DL000169884,0,Normal
DL000169885,1,Normal
DL000169886,0,Normal
DL000169887,0,Normal
DL000169888,0,Normal
DL000169889,0,Normal
DL000169890,0,Normal
DL000169891,0,Normal
DL000169892,0,Normal
DL000169893,0,Normal
DL000169894,0,Delayed status
DL000169895,0,Normal
DL000169896,0,Normal
DL000169897,0,Normal
DL000169898,0,Normal
DL000169899,0,Normal
DL000169900,0,Normal
DL000169901,0,Normal
DL000169902,0,Normal
DL000169903,0,Normal
DL000169904,0,Normal
DL000169905,0,Normal
DL000169906,0,Normal
DL000169907,0,Delayed status
DL000169908,0,Delayed status
DL000169909,0,Normal
DL000169910,0,Normal
DL000169911,0,Normal
DL000169912,0,Normal
DL000169913,0,Normal
DL000169914,0,Normal
DL000169915,0,Normal
DL000169916,0,Normal
DL000169917,0,Normal
DL000169918,0,Normal
DL000169919,0,Normal
DL000169920,0,Normal
DL000169921,0,Delayed status
DL000169922,1,Delayed status
DL000169923,1,Normal
DL000169924,0,Normal
DL000169925,0,Normal
DL000169926,0,Normal
DL000169927,0,Normal
DL000169928,1,Long delivery duration
DL000169929,0,Normal
DL000169930,0,Normal
DL000169931,0,Normal
DL000169932,0,Delayed status
DL000169933,0,Normal
DL000169934,0,Normal
DL000169935,0,Normal
DL000169936,0,Normal
DL000169937,0,Normal
DL000169938,0,Normal
DL000169939,0,Normal
DL000169940,0,Normal
DL000169941,0,Normal
DL000169942,0,Normal
DL000169943,0,Normal
DL000169944,0,Delayed status
DL000169945,0,Normal
DL000169946,0,Normal
DL000169947,0,Normal
DL000169948,0,Normal
DL000169949,0,Delayed status
DL000169950,1,Delayed status
DL000169951,1,Normal
DL000169952,0,Normal
DL000169953,1,Delayed status
DL000169954,0,Normal
DL000169955,0,Normal
DL000169956,0,Delayed status
DL000169957,0,Normal
DL000169958,0,Normal
DL000169959,0,Normal
DL000169960,0,Normal
DL000169961,0,Normal
DL000169962,0,Normal
DL000169963,0,Normal
DL000169964,1,Delayed status
DL000169965,0,Normal
DL000169966,0,Normal
DL000169967,0,Normal
DL000169968,0,Normal
DL000169969,0,Long delivery duration
DL000169970,0,Long delivery duration
DL000169971,0,Normal
DL000169972,0,Delayed status
DL000169973,0,Normal
DL000169974,0,Normal
DL000169975,0,Normal
DL000169976,1,Delayed status
DL000169977,0,Delayed status
DL000169978,0,Normal
DL000169979,0,Delayed status
DL000169980,0,Normal
DL000169981,0,Long delivery distance
DL000169982,0,Normal
DL000169983,1,Delayed status
DL000169984,0,Normal
DL000169985,0,Normal
DL000169986,0,Delayed status
DL000169987,0,Normal
DL000169988,0,Delayed status
DL000169989,0,Long delivery duration
DL000169990,0,Normal
DL000169991,0,Normal
DL000169992,0,Normal
DL000169993,0,Normal
DL000169994,0,Normal
DL000169995,0,Normal
DL000169996,0,Normal
DL000169997,1,Normal
DL000169998,0,Normal
DL000169999,0,Normal
DL000170000,0,Normal
DL000170001,1,Delayed status
DL000170002,0,Normal
DL000170003,0,Normal
DL000170004,0,Normal
DL000170005,0,Normal
DL000170006,0,Normal
DL000170007,0,Normal
DL000170008,1,Delayed status
DL000170009,1,Delayed status
DL000170010,0,Normal
DL000170011,0,Normal
DL000170012,0,Normal
DL000170013,0,Long delivery duration
DL000170014,0,Delayed status
DL000170015,0,Normal
DL000170016,0,Normal
DL000170017,0,Normal
DL000170018,0,Normal
DL000170019,0,Normal
DL000170020,0,Normal
DL000170021,0,Long delivery duration
DL000170022,0,Normal
DL000170023,0,Normal
DL000170024,0,Normal
DL000170025,1,Long delivery duration
DL000170026,0,Normal
DL000170027,0,Normal
DL000170028,1,Normal
DL000170029,0,Delayed status
DL000170030,0,Normal
DL000170031,0,Long delivery duration
DL000170032,0,Normal
DL000170033,0,Normal
DL000170034,0,Normal
DL000170035,0,Normal
DL000170036,No,Normal
DL000170037,0,Normal
DL000170038,0,Delayed status
DL000170039,0,Normal
DL000170040,1,Delayed status
DL000170041,No,Normal
DL000170042,0,Normal
DL000170043,0,Normal
DL000170044,0,Delayed status
DL000170045,0,Normal
DL000170046,0,Normal
DL000170047,0,Normal
DL000170048,0,Normal
DL000170049,0,Long delivery duration
DL000170050,0,Normal
DL000170051,0,Normal
DL000170052,0,Normal
DL000170053,0,Normal
DL000170054,0,Normal
DL000170055,0,Normal
DL000170056,0,Normal
DL000170057,0,Normal
DL000170058,0,Normal
DL000170059,1,Normal
DL000170060,0,Normal
DL000170061,0,Normal
DL000170062,0,Normal
DL000170063,0,Normal
DL000170064,0,Normal
DL000170065,0,Normal
DL000170066,0,Normal
DL000170067,0,Normal
DL000170068,0,Long delivery duration
DL000170069,1,Long delivery duration
DL000170070,0,Normal
DL000170071,0,Normal
DL000170072,0,Delayed status
DL000170073,0,Normal
DL000170074,0,Normal
DL000170075,0,Normal
DL000170076,1,Long delivery duration
DL000170077,0,Normal
DL000170078,0,Normal
DL000170079,0,Normal
DL000170080,1,Delayed status
DL000170081,0,Normal
DL000170082,0,Normal
DL000170083,0,Normal
DL000170084,0,Normal
DL000170085,0,Delayed status
DL000170086,0,Normal
DL000170087,0,Normal
DL000170088,0,Normal
DL000170089,0,Normal
DL000170090,0,Delayed status
DL000170091,0,Normal
DL000170092,1,Delayed status
DL000170093,0,Normal
DL000170094,0,Normal
DL000170095,0,Normal
DL000170096,0,Normal
DL000170097,0,Normal
DL000170098,0,Normal
DL000170099,0,Normal
DL000170100,0,Normal
DL000170101,0,Normal
DL000170102,0,Normal
DL000170103,0,Normal
DL000170104,0,Normal
DL000170105,0,Normal
DL000170106,0,Normal
DL000170107,0,Normal
DL000170108,1,Delayed status
DL000170109,0,Normal
DL000170110,0,Normal
DL000170111,0,Normal
DL000170112,0,Normal
DL000170113,0,Long delivery duration
DL000170114,0,Normal
DL000170115,0,Normal
DL000170116,0,Normal
DL000170117,1,Long delivery duration
DL000170118,1,Delayed status
DL000170119,0,Normal
DL000170120,0,Normal
DL000170121,0,Normal
DL000170122,0,Normal
DL000170123,0,Normal
DL000170124,1,Normal
DL000170125,1,Delayed status
DL000170126,0,Normal
DL000170127,0,Normal
DL000170128,0,Long delivery duration
DL000170129,0,Normal
DL000170130,0,Normal
DL000170131,0,Normal
DL000170132,0,Normal
DL000170133,0,Long delivery duration
DL000170134,1,Normal
DL000170135,0,Delayed status
DL000170136,0,Long delivery duration
DL000170137,0,Normal
DL000170138,0,Normal
DL000170139,0,Normal
DL000170140,0,Delayed status
DL000170141,0,Normal
DL000170142,0,Normal
DL000170143,0,Normal
DL000170144,0,Normal
DL000170145,0,Normal
DL000170146,0,Normal
DL000170147,0,Normal
DL000170148,0,Normal
DL000170149,0,Normal
DL000170150,0,Normal
DL000170151,0,Normal
DL000170152,0,Long delivery duration
DL000170153,0,Delayed status
DL000170154,0,Normal
DL000170155,0,Normal
DL000170156,0,Long delivery duration
DL000170157,0,Normal
DL000170158,0,Normal
DL000170159,0,Normal
DL000170160,0,Long delivery duration
DL000170161,0,Normal
DL000170162,0,Delayed status
DL000170163,0,Normal
DL000170164,1,Long delivery duration
DL000170165,1,Delayed status
DL000170166,0,Normal
DL000170167,1,Delayed status
DL000170168,0,Normal
DL000170169,0,Normal
DL000170170,0,Normal
DL000170171,0,Normal
DL000170172,0,Long delivery duration
DL000170173,0,Normal
DL000170174,No,Normal
DL000170175,0,Normal
DL000170176,0,Normal
DL000170177,0,Long delivery duration
DL000170178,0,Normal
DL000170179,0,Normal
DL000170180,0,Normal
DL000170181,0,Normal
DL000170182,0,Normal
DL000170183,0,Normal
DL000170184,0,Normal
DL000170185,1,Delayed status
DL000170186,0,Normal
DL000170187,0,Normal
DL000170188,0,Normal
DL000170189,0,Normal
DL000170190,0,Normal
DL000170191,0,Normal
DL000170192,0,Normal
DL000170193,0,Normal
DL000170194,0,Normal
DL000170195,0,Normal
DL000170196,0,Normal
DL000170197,0,Normal
DL000170198,1,Long delivery duration
DL000170199,0,Long delivery duration
DL000170200,0,Normal
DL000170201,0,Normal
DL000170202,0,Normal
DL000170203,0,Normal
DL000170204,0,Normal
DL000170205,0,Normal
DL000170206,0,Normal
DL000170207,0,Normal
DL000170208,0,Normal
DL000170209,0,Delayed status
DL000170210,0,Normal
DL000170211,0,Normal
DL000170212,0,Normal
DL000170213,0,Normal
DL000170214,0,Long delivery duration
DL000170215,1,Delayed status
DL000170216,0,Long delivery duration
DL000170217,0,Normal
DL000170218,0,Normal
DL000170219,0,Normal
DL000170220,0,Normal
DL000170221,0,Delayed status
DL000170222,0,Normal
DL000170223,0,Normal
DL000170224,0,Normal
DL000170225,0,Normal
DL000170226,0,Normal
DL000170227,0,Normal
DL000170228,0,Normal
DL000170229,0,Normal
DL000170230,0,Long delivery duration
DL000170231,0,Normal
DL000170232,0,Normal
DL000170233,0,Normal
DL000170234,0,Normal
DL000170235,0,Normal
DL000170236,0,Normal
DL000170237,0,Normal
DL000170238,0,Long delivery duration
DL000170239,0,Delayed status
DL000170240,0,Normal
DL000170241,0,Long delivery duration
DL000170242,0,Normal
DL000170243,0,Normal
DL000170244,0,Normal
DL000170245,0,Normal
DL000170246,0,Normal
DL000170247,0,Normal
DL000170248,0,Normal
DL000170249,0,Normal
DL000170250,0,Normal
DL000170251,0,Normal
DL000170252,0,Normal
DL000170253,0,Normal
DL000170254,0,Normal
DL000170255,0,Normal
DL000170256,0,Normal
DL000170257,1,Delayed status
DL000170258,0,Normal
DL000170259,0,Normal
DL000170260,0,Normal
DL000170261,0,Normal
DL000170262,0,Normal
DL000170263,0,Normal
DL000170264,0,Normal
DL000170265,0,Normal
DL000170266,0,Normal
DL000170267,0,Normal
DL000170268,0,Delayed status
DL000170269,1,Delayed status
DL000170270,0,Normal
DL000170271,0,Normal
DL000170272,0,Delayed status
DL000170273,0,Normal
DL000170274,0,Normal
DL000170275,0,Normal
DL000170276,0,Normal
DL000170277,1,Normal
DL000170278,0,Normal
DL000170279,1,Delayed status
DL000170280,0,Delayed status
DL000170281,0,Normal
DL000170282,0,Normal
DL000170283,0,Delayed status
DL000170284,0,Normal
DL000170285,0,Normal
DL000170286,0,Normal
DL000170287,0,Normal
DL000170288,0,Delayed status
DL000170289,1,Normal
DL000170290,0,Long delivery distance
DL000170291,1,Normal
DL000170292,1,Delayed status
DL000170293,0,Normal
DL000170294,0,Long delivery duration
DL000170295,0,Normal
DL000170296,0,Normal
DL000170297,0,Normal
DL000170298,0,Normal
DL000170299,1,Delayed status
DL000170300,0,Normal
DL000170301,0,Long delivery duration
DL000170302,0,Normal
DL000170303,0,Normal
DL000170304,0,Normal
DL000170305,0,Normal
DL000170306,0,Normal
DL000170307,0,Normal
DL000170308,0,Normal
DL000170309,0,Long delivery duration
DL000170310,0,Normal
DL000170311,0,Normal
DL000170312,0,Normal
DL000170313,0,Normal
DL000170314,0,Normal
DL000170315,0,Normal
DL000170316,0,Normal
DL000170317,0,Normal
DL000170318,0,Normal
DL000170319,0,Normal
DL000170320,0,Normal
DL000170321,0,Normal
DL000170322,0,Normal
DL000170323,0,Normal
DL000170324,1,Delayed status
DL000170325,0,Long delivery duration
DL000170326,0,Normal
DL000170327,1,Delayed status
DL000170328,1,Normal
DL000170329,0,Normal
DL000170330,0,Normal
DL000170331,1,Normal
DL000170332,0,Normal
DL000170333,0,Normal
DL000170334,0,Normal
DL000170335,0,Normal
DL000170336,0,Normal
DL000170337,1,Long delivery duration
DL000170338,0,Normal
DL000170339,0,Normal
DL000170340,0,Normal
DL000170341,0,Normal
DL000170342,0,Normal
DL000170343,0,Normal
DL000170344,0,Delayed status
DL000170345,0,Normal
DL000170346,0,Normal
DL000170347,0,Normal
DL000170348,0,Normal
DL000170349,0,Normal
DL000170350,0,Normal
DL000170351,0,Normal
DL000170352,0,Normal
DL000170353,0,Normal
DL000170354,1,Delayed status
DL000170355,0,Long delivery duration
DL000170356,0,Normal
DL000170357,0,Normal
DL000170358,0,Normal
DL000170359,0,Normal
DL000170360,1,Delayed status
DL000170361,0,Normal
DL000170362,0,Long delivery duration
DL000170363,1,Delayed status
DL000170364,0,Normal
DL000170365,0,Normal
DL000170366,0,Normal
DL000170367,0,Normal
DL000170368,0,Normal
DL000170369,0,Normal
DL000170370,1,Delayed status
DL000170371,0,Normal
DL000170372,0,Normal
DL000170373,0,Normal
DL000170374,0,Normal
DL000170375,0,Normal
DL000170376,0,Normal
DL000170377,0,Normal
DL000170378,0,Long delivery distance
DL000170379,0,Normal
DL000170380,0,Normal
DL000170381,0,Normal
DL000170382,0,Normal
DL000170383,0,Normal
DL000170384,0,Long delivery duration
DL000170385,0,Normal
DL000170386,1,Delayed status
DL000170387,0,Normal
DL000170388,No,Normal
DL000170389,0,Normal
DL000170390,1,Normal
DL000170391,0,Normal
DL000170392,0,Normal
DL000170393,1,Long delivery distance
DL000170394,0,Normal
DL000170395,0,Normal
DL000170396,0,Normal
DL000170397,0,Normal
DL000170398,0,Normal
DL000170399,0,Delayed status
DL000170400,0,Normal
DL000170401,0,Normal
DL000170402,0,Normal
DL000170403,0,Normal
DL000170404,0,Normal
DL000170405,0,Normal
DL000170406,0,Normal
DL000170407,0,Normal
DL000170408,0,Normal
DL000170409,0,Normal
DL000170410,0,Long delivery duration
DL000170411,0,Normal
DL000170412,0,Normal
DL000170413,0,Normal
DL000170414,0,Normal
DL000170415,0,Normal
DL000170416,0,Normal
DL000170417,0,Normal
DL000170418,0,Normal
DL000170419,0,Normal
DL000170420,0,Normal
DL000170421,0,Normal
DL000170422,0,Normal
DL000170423,0,Normal
DL000170424,0,Normal
DL000170425,0,Normal
DL000170426,0,Normal
DL000170427,1,Long delivery duration
DL000170428,0,Normal
DL000170429,0,Normal
DL000170430,1,Delayed status
DL000170431,0,Normal
DL000170432,0,Normal
DL000170433,0,Normal
DL000170434,0,Normal
DL000170435,0,Delayed status
DL000170436,0,Normal
DL000170437,1,Normal
DL000170438,0,Normal
DL000170439,0,Normal
DL000170440,0,Normal
DL000170441,0,Normal
DL000170442,0,Normal
DL000170443,0,Normal
DL000170444,0,Normal
DL000170445,0,Normal
DL000170446,0,Normal
DL000170447,0,Normal
