,vehicle_id,vehicle_type,vehicle_age_years,capacity_kg,fuel_type,maintenance_score,current_mileage_km
6316,V006317,Van,12,1000,Petrol,63.04,270289.0
6317,V006318,Light Truck,2,3500,Diesel,74.3,1000.0
6318,V006319,Light Truck,0,3500,Diesel,81.49,172010.0
6319,V006320,Light Truck,10,3500,Diesel,76.68,344615.0
6320,V006321,Light Truck,6,3500,Diesel,92.63,124905.0
6321,V006322,Van,12,1000,Petrol,67.29,217331.0
6322,V006323,Light Truck,1,3500,Diesel,68.06,189902.0
6323,V006324,Van,1,1000,Petrol,77.19,200347.0
6324,V006325,Light Truck,6,3500,Diesel,73.45,118177.0
6325,V006326,Light Truck,7,3500,Diesel,100.0,262002.0
6326,V006327,Van,4,1000,Petrol,80.13,137278.0
6327,V006328,Medium Truck,10,8000,Diesel,67.38,299660.0
6328,V006329,Medium Truck,10,8000,Diesel,93.63,176727.0
6329,V006330,Light Truck,10,3500,Diesel,77.05,276802.0
6330,V006331,Van,10,1000,Petrol,78.47,98023.0
6331,V006332,Medium Truck,4,8000,Diesel,85.38,318038.0
6332,V006333,Light Truck,13,3500,Diesel,70.43,128874.0
6333,V006334,Motorbike,14,50,Petrol,78.63,100136.0
6334,V006335,Van,12,1000,Petrol,68.51,86940.0
6335,V006336,Medium Truck,11,8000,Diesel,87.99,185176.0
6336,V006337,Light Truck,4,3500,Diesel,88.38,86086.0
6337,V006338,Heavy Truck,7,20000,Diesel,89.83,26508.0
6338,V006339,Van,3,1000,Petrol,94.09,152097.0
6339,V006340,Medium Truck,13,8000,Diesel,72.78,257547.0
6340,V006341,Medium Truck,5,8000,Diesel,70.83,200958.0
6341,V006342,Medium Truck,11,8000,Diesel,89.54,122504.0
6342,V006343,Van,5,1000,Petrol,74.77,282960.0
6343,V006344,Light Truck,1,3500,Diesel,88.35,296497.0
6344,V006345,Light Truck,4,3500,Diesel,84.76,221770.0
6345,V006346,Van,9,1000,Petrol,89.14,138024.0
6346,V006347,Motorbike,10,50,Petrol,73.44,263015.0
6347,V006348,Medium Truck,4,8000,Diesel,91.4,264022.0
6348,V006349,Medium Truck,1,8000,Diesel,68.31,254209.0
6349,V006350,Van,10,1000,Petrol,83.78,286946.0
6350,V006351,Medium Truck,13,8000,Diesel,75.87,170129.0
6351,V006352,Light Truck,6,3500,Diesel,56.45,135929.0
6352,V006353,Light Truck,1,3500,Diesel,90.36,188923.0
6353,V006354,Medium Truck,4,8000,Diesel,96.59,186695.0
6354,V006355,Van,0,1000,Petrol,91.2,175450.0
6355,V006356,Light Truck,12,3500,Diesel,79.53,149809.0
6356,V006357,Light Truck,9,3500,Diesel,75.41,104236.0
6357,V006358,Medium Truck,0,8000,Diesel,98.86,400367.0
6358,V006359,Van,6,1000,Petrol,74.19,198450.0
6359,V006360,Motorbike,13,50,Petrol,86.61,223350.0
6360,V006361,Van,10,1000,Petrol,68.48,206923.0
6361,V006362,Light Truck,10,3500,Diesel,100.0,166834.0
6362,V006363,Van,13,1000,Petrol,70.86,329709.0
6363,V006364,Medium Truck,4,8000,Diesel,95.38,79612.0
6364,V006365,Van,3,1000,Petrol,99.22,207694.0
6365,V006366,Medium Truck,1,8000,Diesel,70.04,124604.0
6366,V006367,Heavy Truck,7,20000,Diesel,77.97,151279.0
6367,V006368,Medium Truck,6,8000,Diesel,77.31,239524.0
6368,V006369,Heavy Truck,1,20000,Diesel,92.92,232406.0
6369,V006370,Van,9,1000,Petrol,71.73,338541.0
6370,V006371,Motorbike,6,50,Petrol,63.57,180041.0
6371,V006372,Van,10,1000,Petrol,75.01,33049.0
6372,V006373,Medium Truck,9,8000,Diesel,92.32,198557.0
6373,V006374,Medium Truck,8,8000,Diesel,69.75,329987.0
6374,V006375,Van,6,1000,Petrol,100.0,87818.0
6375,V006376,Van,10,1000,Petrol,95.06,120540.0
6376,V006377,Light Truck,1,3500,Diesel,86.22,328939.0
6377,V006378,Van,0,1000,Petrol,84.76,288291.0
6378,V006379,Light Truck,1,3500,Diesel,74.82,1000.0
6379,V006380,Motorbike,2,50,Petrol,86.38,141939.0
6380,V006381,Van,14,1000,Petrol,70.85,180789.0
6381,V006382,Van,8,1000,Petrol,78.32,197908.0
6382,V006383,Light Truck,7,3500,Diesel,92.99,164606.0
6383,V006384,Van,4,1000,Petrol,100.0,158882.0
6384,V006385,Light Truck,14,3500,Diesel,100.0,240628.0
6385,V006386,Van,11,1000,Petrol,61.43,112146.0
6386,V006387,Light Truck,12,3500,Diesel,100.0,29394.0
6387,V006388,Heavy Truck,6,20000,Diesel,91.97,151070.0
6388,V006389,Van,2,1000,Petrol,78.69,1000.0
6389,V006390,Van,12,1000,Petrol,93.69,430807.0
6390,V006391,Light Truck,0,3500,Diesel,95.89,64375.0
6391,V006392,Van,9,1000,Petrol,53.61,150632.0
6392,V006393,Van,14,1000,Petrol,78.65,355037.0
6393,V006394,Heavy Truck,10,20000,Diesel,54.47,143867.0
6394,V006395,Heavy Truck,13,20000,Diesel,90.52,279261.0
6395,V006396,Medium Truck,10,8000,Diesel,71.74,259668.0
6396,V006397,Heavy Truck,1,20000,Diesel,93.47,30707.0
6397,V006398,Light Truck,3,3500,Diesel,74.95,281378.0
6398,V006399,Van,4,1000,Petrol,80.76,189620.0
6399,V006400,Van,6,1000,Petrol,78.05,202084.0
6400,V006401,Van,1,1000,Petrol,72.32,139768.0
6401,V006402,Motorbike,3,50,Petrol,84.48,140071.0
6402,V006403,Medium Truck,4,8000,Diesel,85.31,292058.0
6403,V006404,Light Truck,3,3500,Diesel,84.4,176285.0
6404,V006405,Light Truck,4,3500,Diesel,53.79,201563.0
6405,V006406,Light Truck,10,3500,Diesel,81.48,185614.0
6406,V006407,Light Truck,8,3500,Diesel,83.45,218475.0
6407,V006408,Light Truck,1,3500,Diesel,69.86,312423.0
6408,V006409,Van,7,1000,Petrol,57.6,181760.0
6409,V006410,Van,9,1000,Petrol,65.47,196357.0
6410,V006411,Motorbike,10,50,Petrol,71.44,199597.0
6411,V006412,Light Truck,8,3500,Diesel,83.89,123917.0
6412,V006413,Van,12,1000,Petrol,81.73,213923.0
6413,V006414,Light Truck,2,3500,Diesel,76.84,211746.0
6414,V006415,Light Truck,3,3500,Diesel,84.62,177277.0
6415,V006416,Light Truck,7,3500,Diesel,76.14,259280.0
6416,V006417,Heavy Truck,6,20000,Diesel,71.23,248964.0
6417,V006418,Van,0,1000,Petrol,80.37,106623.0
6418,V006419,Medium Truck,5,8000,Diesel,100.0,203983.0
6419,V006420,Heavy Truck,5,20000,Diesel,65.58,194851.0
6420,V006421,Motorbike,8,50,Petrol,82.39,195245.0
6421,V006422,Heavy Truck,7,20000,Diesel,86.75,224243.0
6422,V006423,Van,7,1000,Petrol,71.71,142816.0
6423,V006424,Motorbike,13,50,Petrol,75.54,177566.0
6424,V006425,Light Truck,3,3500,Diesel,76.6,1000.0
6425,V006426,Medium Truck,12,8000,Diesel,65.75,97681.0
6426,V006427,Van,4,1000,Petrol,100.0,167259.0
6427,V006428,Light Truck,8,3500,Diesel,66.91,225516.0
6428,V006429,Light Truck,5,3500,Diesel,77.33,75652.0
6429,V006430,Medium Truck,5,8000,Diesel,90.47,300463.0
6430,V006431,Medium Truck,0,8000,Diesel,79.41,253664.0
6431,V006432,Van,3,1000,Petrol,95.01,1000.0
6432,V006433,Van,0,1000,Petrol,91.17,223607.0
6433,V006434,Medium Truck,14,8000,Diesel,67.97,204998.0
6434,V006435,Van,12,1000,Petrol,75.87,213301.0
6435,V006436,Medium Truck,9,8000,Diesel,76.1,306659.0
6436,V006437,Light Truck,11,3500,Diesel,85.7,140612.0
6437,V006438,Van,8,1000,Petrol,84.58,58038.0
6438,V006439,Medium Truck,14,8000,Diesel,76.3,67835.0
6439,V006440,Light Truck,3,3500,Diesel,77.82,194937.0
6440,V006441,Medium Truck,10,8000,Diesel,84.78,111786.0
6441,V006442,Van,12,1000,Petrol,79.09,96374.0
6442,V006443,Van,2,1000,Petrol,85.14,85253.0
6443,V006444,Light Truck,9,3500,Diesel,69.65,311210.0
6444,V006445,Light Truck,7,3500,Diesel,94.87,191758.0
6445,V006446,Medium Truck,2,8000,Diesel,89.54,240537.0
6446,V006447,Van,4,1000,Petrol,74.63,160579.0
6447,V006448,Light Truck,7,3500,Diesel,77.92,300441.0
6448,V006449,Light Truck,9,3500,Diesel,88.94,293688.0
6449,V006450,Light Truck,0,3500,Diesel,96.01,177518.0
6450,V006451,Light Truck,12,3500,Diesel,93.63,190888.0
6451,V006452,Van,13,1000,Petrol,91.2,13033.0
6452,V006453,Medium Truck,4,8000,Diesel,79.58,91507.0
6453,V006454,Van,12,1000,Petrol,90.35,111687.0
6454,V006455,Van,9,1000,Petrol,78.07,63546.0
6455,V006456,Van,3,1000,Petrol,84.02,70119.0
6456,V006457,Van,7,1000,Petrol,88.12,274312.0
6457,V006458,Van,5,1000,Petrol,85.82,145592.0
6458,V006459,Light Truck,1,3500,Diesel,68.37,233414.0
6459,V006460,Heavy Truck,8,20000,Diesel,75.57,193724.0
6460,V006461,Medium Truck,10,8000,Diesel,91.89,172595.0
6461,V006462,Heavy Truck,7,20000,Diesel,93.9,180950.0
6462,V006463,Heavy Truck,3,20000,Diesel,73.23,279265.0
6463,V006464,Van,11,1000,Petrol,85.95,60357.0
6464,V006465,Medium Truck,13,8000,Diesel,82.83,85470.0
6465,V006466,Light Truck,3,3500,Diesel,64.08,175100.0
6466,V006467,Medium Truck,6,8000,Diesel,61.08,220760.0
6467,V006468,Medium Truck,6,8000,Diesel,68.86,215592.0
6468,V006469,Medium Truck,1,8000,Diesel,75.37,218530.0
6469,V006470,Motorbike,7,50,Petrol,81.36,169503.0
6470,V006471,Van,4,1000,Petrol,58.27,99294.0
6471,V006472,Heavy Truck,12,20000,Diesel,69.12,96974.0
6472,V006473,Van,5,1000,Petrol,90.91,214203.0
6473,V006474,Heavy Truck,5,20000,Diesel,77.45,101590.0
6474,V006475,Van,0,1000,Petrol,84.88,236849.0
6475,V006476,Van,4,1000,Petrol,60.51,194883.0
6476,V006477,Heavy Truck,2,20000,Diesel,78.06,160220.0
6477,V006478,Light Truck,0,3500,Diesel,100.0,259953.0
6478,V006479,Medium Truck,10,8000,Diesel,70.13,147507.0
6479,V006480,Van,8,1000,Petrol,85.31,71498.0
6480,V006481,Light Truck,1,3500,Diesel,74.04,146848.0
6481,V006482,Van,8,1000,Petrol,56.89,449886.0
6482,V006483,Light Truck,10,3500,Diesel,77.53,336099.0
6483,V006484,Light Truck,14,3500,Diesel,80.36,156204.0
6484,V006485,Van,13,1000,Petrol,88.02,366577.0
6485,V006486,Van,3,1000,Petrol,81.68,193614.0
6486,V006487,Heavy Truck,14,20000,Diesel,56.91,1000.0
6487,V006488,Van,1,1000,Petrol,76.91,137945.0
6488,V006489,Van,7,1000,Petrol,88.69,97086.0
6489,V006490,Light Truck,11,3500,Diesel,69.35,192159.0
6490,V006491,Light Truck,4,3500,Diesel,84.44,338313.0
6491,V006492,Medium Truck,9,8000,Diesel,62.94,105028.0
6492,V006493,Van,13,1000,Petrol,81.47,231445.0
6493,V006494,Van,8,1000,Petrol,75.12,105433.0
6494,V006495,Medium Truck,5,8000,Diesel,69.71,84183.0
6495,V006496,Medium Truck,9,8000,Diesel,76.79,185750.0
6496,V006497,Van,5,1000,Petrol,88.3,1000.0
6497,V006498,Light Truck,8,3500,Diesel,83.31,70546.0
6498,V006499,Medium Truck,4,8000,Diesel,79.21,90640.0
6499,V006500,Medium Truck,7,8000,Diesel,76.42,100672.0
6500,V006501,Heavy Truck,6,20000,Diesel,94.91,177992.0
6501,V006502,Van,3,1000,Petrol,71.61,323797.0
6502,V006503,Van,11,1000,Petrol,91.2,179037.0
6503,V006504,Light Truck,1,3500,Diesel,93.46,22217.0
6504,V006505,Light Truck,7,3500,Diesel,93.52,193530.0
6505,V006506,Light Truck,14,3500,Diesel,85.74,264190.0
6506,V006507,Light Truck,7,3500,Diesel,61.26,190720.0
6507,V006508,Light Truck,1,3500,Diesel,80.76,146403.0
6508,V006509,Medium Truck,0,8000,Diesel,90.44,71567.0
6509,V006510,Medium Truck,3,8000,Diesel,100.0,222575.0
6510,V006511,Medium Truck,3,8000,Diesel,52.89,380224.0
6511,V006512,Van,5,1000,Petrol,100.0,231230.0
6512,V006513,Motorbike,1,50,Petrol,93.99,132566.0
6513,V006514,Light Truck,10,3500,Diesel,95.74,220312.0
6514,V006515,Van,8,1000,Petrol,100.0,167365.0
6515,V006516,Heavy Truck,1,20000,Diesel,67.27,80164.0
6516,V006517,Light Truck,4,3500,Diesel,70.69,102353.0
6517,V006518,Light Truck,6,3500,Diesel,62.14,252094.0
6518,V006519,Light Truck,6,3500,Diesel,78.89,135408.0
6519,V006520,Van,3,1000,Petrol,94.3,153880.0
6520,V006521,Motorbike,12,50,Petrol,83.13,243446.0
6521,V006522,Medium Truck,13,8000,Diesel,93.12,91716.0
6522,V006523,Van,12,1000,Petrol,72.52,155000.0
6523,V006524,Medium Truck,1,8000,Diesel,76.99,244304.0
6524,V006525,Medium Truck,5,8000,Diesel,94.85,176428.0
6525,V006526,Van,8,1000,Petrol,68.67,160629.0
6526,V006527,Van,14,1000,Petrol,85.84,202164.0
6527,V006528,Light Truck,5,3500,Diesel,93.83,210697.0
6528,V006529,Medium Truck,14,8000,Diesel,82.52,143510.0
6529,V006530,Van,11,1000,Petrol,96.09,109693.0
6530,V006531,Light Truck,0,3500,Diesel,92.51,184068.0
6531,V006532,Light Truck,2,3500,Diesel,98.13,182830.0
6532,V006533,Medium Truck,6,8000,Diesel,92.32,65129.0
6533,V006534,Van,0,1000,Petrol,100.0,274790.0
6534,V006535,Van,14,1000,Petrol,60.94,89176.0
6535,V006536,Van,0,1000,Petrol,85.63,111621.0
6536,V006537,Van,0,1000,Petrol,75.57,101712.0
6537,V006538,Light Truck,4,3500,Diesel,64.18,107150.0
6538,V006539,Van,13,1000,Petrol,78.7,48935.0
6539,V006540,Van,13,1000,Petrol,69.07,233814.0
6540,V006541,Van,10,1000,Petrol,76.64,339827.0
6541,V006542,Light Truck,10,3500,Diesel,75.24,278654.0
6542,V006543,Van,6,1000,Petrol,65.59,310257.0
6543,V006544,Van,0,1000,Petrol,85.43,150754.0
6544,V006545,Heavy Truck,13,20000,Diesel,100.0,123330.0
6545,V006546,Light Truck,2,3500,Diesel,79.97,21157.0
6546,V006547,Medium Truck,10,8000,Diesel,91.87,1000.0
6547,V006548,Heavy Truck,7,20000,Diesel,94.86,136714.0
6548,V006549,Light Truck,1,3500,Diesel,66.52,269173.0
6549,V006550,Light Truck,1,3500,Diesel,76.0,309246.0
6550,V006551,Van,2,1000,Petrol,92.06,351731.0
6551,V006552,Light Truck,9,3500,Diesel,89.73,254770.0
6552,V006553,Motorbike,10,50,Petrol,75.61,287908.0
6553,V006554,Van,4,1000,Petrol,80.4,343046.0
6554,V006555,Heavy Truck,6,20000,Diesel,80.7,73785.0
6555,V006556,Light Truck,9,3500,Diesel,84.74,192791.0
6556,V006557,Van,7,1000,Petrol,96.25,170794.0
6557,V006558,Light Truck,10,3500,Diesel,88.91,224349.0
6558,V006559,Light Truck,9,3500,Diesel,91.08,171582.0
6559,V006560,Medium Truck,8,8000,Diesel,89.75,172347.0
6560,V006561,Van,3,1000,Petrol,85.12,129024.0
6561,V006562,Light Truck,11,3500,Diesel,93.09,234793.0
6562,V006563,Light Truck,2,3500,Diesel,74.58,117447.0
6563,V006564,Heavy Truck,14,20000,Diesel,81.05,430933.0
6564,V006565,Light Truck,10,3500,Diesel,95.51,149114.0
6565,V006566,Heavy Truck,6,20000,Diesel,75.68,301502.0
6566,V006567,Medium Truck,13,8000,Diesel,75.72,86344.0
6567,V006568,Medium Truck,1,8000,Diesel,100.0,332776.0
6568,V006569,Medium Truck,7,8000,Diesel,83.23,273953.0
6569,V006570,Light Truck,8,3500,Diesel,89.16,346216.0
6570,V006571,Heavy Truck,6,20000,Diesel,72.17,1000.0
6571,V006572,Medium Truck,13,8000,Diesel,79.85,1000.0
6572,V006573,Light Truck,13,3500,Diesel,92.74,168850.0
6573,V006574,Motorbike,0,50,Petrol,83.4,238884.0
6574,V006575,Motorbike,8,50,Petrol,65.8,243394.0
6575,V006576,Medium Truck,12,8000,Diesel,93.33,1000.0
6576,V006577,Medium Truck,4,8000,Diesel,74.84,189744.0
6577,V006578,Van,11,1000,Petrol,70.84,65565.0
6578,V006579,Van,3,1000,Petrol,100.0,310179.0
6579,V006580,Medium Truck,4,8000,Diesel,89.71,254585.0
6580,V006581,Medium Truck,8,8000,Diesel,82.5,1000.0
6581,V006582,Heavy Truck,4,20000,Diesel,78.8,183213.0
6582,V006583,Medium Truck,6,8000,Diesel,81.41,154980.0
6583,V006584,Light Truck,3,3500,Diesel,64.76,233957.0
6584,V006585,Heavy Truck,13,20000,Diesel,76.3,224057.0
6585,V006586,Heavy Truck,12,20000,Diesel,55.6,191304.0
6586,V006587,Van,9,1000,Petrol,89.41,193828.0
6587,V006588,Medium Truck,13,8000,Diesel,86.65,202604.0
6588,V006589,Medium Truck,1,8000,Diesel,94.56,190657.0
6589,V006590,Van,12,1000,Petrol,77.25,197369.0
6590,V006591,Light Truck,2,3500,Diesel,86.59,259958.0
6591,V006592,Light Truck,10,3500,Diesel,60.48,200664.0
6592,V006593,Motorbike,9,50,Petrol,84.75,248196.0
6593,V006594,Heavy Truck,12,20000,Diesel,79.81,176684.0
6594,V006595,Heavy Truck,11,20000,Diesel,88.8,223666.0
6595,V006596,Medium Truck,12,8000,Diesel,78.13,195911.0
6596,V006597,Motorbike,1,50,Petrol,78.2,289429.0
6597,V006598,Light Truck,5,3500,Diesel,77.61,226275.0
6598,V006599,Medium Truck,3,8000,Diesel,71.25,209466.0
6599,V006600,Van,14,1000,Petrol,88.87,273300.0
6600,V006601,Light Truck,8,3500,Diesel,94.51,148518.0
6601,V006602,Van,3,1000,Petrol,66.03,178392.0
6602,V006603,Light Truck,14,3500,Diesel,84.8,146535.0
6603,V006604,Light Truck,9,3500,Diesel,91.57,253561.0
6604,V006605,Light Truck,13,3500,Diesel,98.1,308698.0
6605,V006606,Van,12,1000,Petrol,69.27,241003.0
6606,V006607,Light Truck,6,3500,Diesel,68.76,138086.0
6607,V006608,Light Truck,3,3500,Diesel,86.23,166086.0
6608,V006609,Medium Truck,9,8000,Diesel,85.82,78617.0
6609,V006610,Medium Truck,10,8000,Diesel,96.48,176888.0
6610,V006611,Van,4,1000,Petrol,85.15,303371.0
6611,V006612,Medium Truck,7,8000,Diesel,88.47,368762.0
6612,V006613,Van,8,1000,Petrol,70.12,132134.0
6613,V006614,Van,12,1000,Petrol,92.79,284325.0
6614,V006615,Medium Truck,8,8000,Diesel,69.58,184680.0
6615,V006616,Van,12,1000,Petrol,70.64,245189.0
6616,V006617,Van,14,1000,Petrol,78.0,302660.0
6617,V006618,Van,11,1000,Petrol,99.71,279794.0
6618,V006619,Van,11,1000,Petrol,68.13,210584.0
6619,V006620,Heavy Truck,8,20000,Diesel,75.7,138553.0
6620,V006621,Van,10,1000,Petrol,88.9,321168.0
6621,V006622,Medium Truck,10,8000,Diesel,65.98,359204.0
6622,V006623,Van,5,1000,Petrol,82.27,28405.0
6623,V006624,Light Truck,1,3500,Diesel,84.38,271920.0
6624,V006625,Van,4,1000,Petrol,100.0,273290.0
6625,V006626,Van,7,1000,Petrol,95.07,240026.0
6626,V006627,Medium Truck,4,8000,Diesel,79.6,212164.0
6627,V006628,Motorbike,3,50,Petrol,79.92,178570.0
6628,V006629,Light Truck,11,3500,Diesel,76.49,173058.0
6629,V006630,Motorbike,0,50,Petrol,80.16,6296.0
6630,V006631,Medium Truck,5,8000,Diesel,84.82,130101.0
6631,V006632,Medium Truck,14,8000,Diesel,88.31,209106.0
6632,V006633,Heavy Truck,3,20000,Diesel,81.05,89086.0
6633,V006634,Light Truck,4,3500,Diesel,74.4,196727.0
6634,V006635,Medium Truck,4,8000,Diesel,65.21,334283.0
6635,V006636,Light Truck,7,3500,Diesel,87.11,176305.0
6636,V006637,Light Truck,10,3500,Diesel,75.44,317888.0
6637,V006638,Van,8,1000,Petrol,72.54,181517.0
6638,V006639,Motorbike,5,50,Petrol,73.71,259653.0
6639,V006640,Light Truck,14,3500,Diesel,76.96,188526.0
6640,V006641,Light Truck,4,3500,Diesel,81.85,156077.0
6641,V006642,Van,0,1000,Petrol,93.91,103380.0
6642,V006643,Van,14,1000,Petrol,100.0,170932.0
6643,V006644,Heavy Truck,6,20000,Diesel,97.7,105130.0
6644,V006645,Van,14,1000,Petrol,61.35,194200.0
6645,V006646,Medium Truck,11,8000,Diesel,84.49,225643.0
6646,V006647,Medium Truck,8,8000,Diesel,85.93,143891.0
6647,V006648,Motorbike,7,50,Petrol,69.41,109178.0
6648,V006649,Light Truck,11,3500,Diesel,92.28,179651.0
6649,V006650,Light Truck,13,3500,Diesel,99.36,27442.0
6650,V006651,Medium Truck,4,8000,Diesel,85.43,189011.0
6651,V006652,Light Truck,3,3500,Diesel,79.74,93945.0
6652,V006653,Light Truck,10,3500,Diesel,68.09,229194.0
6653,V006654,Van,11,1000,Petrol,80.86,311200.0
6654,V006655,Motorbike,6,50,Petrol,98.04,185591.0
6655,V006656,Van,2,1000,Petrol,57.24,113705.0
6656,V006657,Van,1,1000,Petrol,77.51,93856.0
6657,V006658,Motorbike,13,50,Petrol,80.5,278181.0
6658,V006659,Motorbike,4,50,Petrol,100.0,279811.0
6659,V006660,Van,2,1000,Petrol,88.25,77102.0
6660,V006661,Medium Truck,12,8000,Diesel,96.17,90167.0
6661,V006662,Light Truck,4,3500,Diesel,83.98,49045.0
6662,V006663,Medium Truck,6,8000,Diesel,87.32,184313.0
6663,V006664,Light Truck,13,3500,Diesel,87.17,220787.0
6664,V006665,Medium Truck,10,8000,Diesel,77.18,297418.0
6665,V006666,Medium Truck,4,8000,Diesel,53.83,264274.0
6666,V006667,Light Truck,0,3500,Diesel,77.82,20323.0
6667,V006668,Van,11,1000,Petrol,72.93,238628.0
6668,V006669,Medium Truck,2,8000,Diesel,83.25,52606.0
6669,V006670,Light Truck,11,3500,Diesel,82.77,192659.0
6670,V006671,Light Truck,8,3500,Diesel,84.2,218923.0
6671,V006672,Medium Truck,3,8000,Diesel,88.8,218704.0
6672,V006673,Van,12,1000,Petrol,87.31,99859.0
6673,V006674,Light Truck,11,3500,Diesel,100.0,204232.0
6674,V006675,Heavy Truck,2,20000,Diesel,83.16,246288.0
6675,V006676,Motorbike,10,50,Petrol,100.0,93650.0
6676,V006677,Heavy Truck,14,20000,Diesel,79.24,259510.0
6677,V006678,Medium Truck,5,8000,Diesel,65.04,33787.0
6678,V006679,Light Truck,8,3500,Diesel,100.0,216186.0
6679,V006680,Medium Truck,12,8000,Diesel,62.09,196215.0
6680,V006681,Van,13,1000,Petrol,85.25,57947.0
6681,V006682,Van,6,1000,Petrol,73.73,33601.0
6682,V006683,Light Truck,6,3500,Diesel,71.76,199808.0
6683,V006684,Heavy Truck,11,20000,Diesel,90.14,319758.0
6684,V006685,Medium Truck,12,8000,Diesel,80.34,196214.0
6685,V006686,Medium Truck,5,8000,Diesel,90.49,239380.0
6686,V006687,Van,3,1000,Petrol,100.0,149147.0
6687,V006688,Medium Truck,11,8000,Diesel,90.1,245574.0
6688,V006689,Van,4,1000,Petrol,82.29,145483.0
6689,V006690,Heavy Truck,0,20000,Diesel,71.95,136060.0
6690,V006691,Van,7,1000,Petrol,76.03,108990.0
6691,V006692,Van,6,1000,Petrol,70.04,158015.0
6692,V006693,Light Truck,4,3500,Diesel,70.7,73795.0
6693,V006694,Light Truck,5,3500,Diesel,69.03,162218.0
6694,V006695,Medium Truck,11,8000,Diesel,50.03,22793.0
6695,V006696,Medium Truck,14,8000,Diesel,84.31,344961.0
6696,V006697,Motorbike,9,50,Petrol,99.96,254087.0
6697,V006698,Medium Truck,0,8000,Diesel,94.63,260364.0
6698,V006699,Medium Truck,11,8000,Diesel,82.26,98817.0
6699,V006700,Light Truck,1,3500,Diesel,85.04,216773.0
6700,V006701,Heavy Truck,2,20000,Diesel,79.38,48050.0
6701,V006702,Light Truck,13,3500,Diesel,77.82,227660.0
6702,V006703,Van,10,1000,Petrol,69.77,146772.0
6703,V006704,Light Truck,12,3500,Diesel,98.42,16237.0
6704,V006705,Van,11,1000,Petrol,77.41,277719.0
6705,V006706,Van,9,1000,Petrol,94.27,284885.0
6706,V006707,Van,0,1000,Petrol,55.99,311386.0
6707,V006708,Light Truck,11,3500,Diesel,76.96,353376.0
6708,V006709,Van,3,1000,Petrol,92.44,140958.0
6709,V006710,Medium Truck,8,8000,Diesel,71.91,335764.0
6710,V006711,Medium Truck,7,8000,Diesel,68.33,155085.0
6711,V006712,Medium Truck,13,8000,Diesel,77.9,151106.0
6712,V006713,Heavy Truck,5,20000,Diesel,66.74,176724.0
6713,V006714,Van,14,1000,Petrol,91.65,227881.0
6714,V006715,Medium Truck,10,8000,Diesel,100.0,127759.0
6715,V006716,Medium Truck,8,8000,Diesel,78.51,216311.0
6716,V006717,Motorbike,11,50,Petrol,78.32,226094.0
6717,V006718,Light Truck,14,3500,Diesel,73.87,1000.0
6718,V006719,Van,13,1000,Petrol,100.0,171905.0
6719,V006720,Light Truck,1,3500,Diesel,94.32,255082.0
6720,V006721,Heavy Truck,10,20000,Diesel,77.69,192415.0
6721,V006722,Medium Truck,1,8000,Diesel,80.37,230665.0
6722,V006723,Medium Truck,6,8000,Diesel,93.6,201388.0
6723,V006724,Van,14,1000,Petrol,100.0,339716.0
6724,V006725,Van,0,1000,Petrol,100.0,328877.0
6725,V006726,Medium Truck,0,8000,Diesel,82.05,116151.0
6726,V006727,Van,7,1000,Petrol,61.48,115096.0
6727,V006728,Van,4,1000,Petrol,80.12,126291.0
6728,V006729,Medium Truck,9,8000,Diesel,89.8,133632.0
6729,V006730,Light Truck,2,3500,Diesel,98.11,149938.0
6730,V006731,Heavy Truck,12,20000,Diesel,68.59,352039.0
6731,V006732,Medium Truck,9,8000,Diesel,73.7,199449.0
6732,V006733,Medium Truck,8,8000,Diesel,71.29,344681.0
6733,V006734,Motorbike,3,50,Petrol,97.14,217631.0
6734,V006735,Van,13,1000,Petrol,71.56,224708.0
6735,V006736,Light Truck,11,3500,Diesel,85.48,202121.0
6736,V006737,Light Truck,0,3500,Diesel,80.15,261763.0
6737,V006738,Medium Truck,12,8000,Diesel,87.89,198777.0
6738,V006739,Medium Truck,10,8000,Diesel,91.46,314963.0
6739,V006740,Heavy Truck,4,20000,Diesel,80.58,1000.0
6740,V006741,Heavy Truck,14,20000,Diesel,86.25,149617.0
6741,V006742,Light Truck,8,3500,Diesel,100.0,79598.0
6742,V006743,Heavy Truck,7,20000,Diesel,85.32,174677.0
